country_name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Morocco,500560000.0,649590000.0,471560000.0,531210000.0,681940000.0,447380000.0,493850000.0,364390000.0,584390000.0,780600000.0,732640000.0,1101530000.0,1219240000.0,1453370000.0,1045950000.0,985500000.0,1440240000.0,1471140000.0,2008650000.0,2240430000.0
Monaco,,,,,,,,,,,,,,,,,,,,
Moldova,65820000.0,36360000.0,65290000.0,39780000.0,107260000.0,122650000.0,119240000.0,142980000.0,119060000.0,119900000.0,169710000.0,224820000.0,268310000.0,300230000.0,245770000.0,473010000.0,461690000.0,475490000.0,348690000.0,517880000.0
Madagascar,299410000.0,354690000.0,837670000.0,484670000.0,362390000.0,324480000.0,374530000.0,373940000.0,545360000.0,1252520000.0,916150000.0,784410000.0,896830000.0,847200000.0,434440000.0,477160000.0,447130000.0,368490000.0,499280000.0,586240000.0
Maldives,58080000.0,32440000.0,26280000.0,25050000.0,30730000.0,19150000.0,24770000.0,27460000.0,21340000.0,28050000.0,76570000.0,38270000.0,38090000.0,54530000.0,33240000.0,111660000.0,54290000.0,56730000.0,21700000.0,22540000.0
Mexico,391240000.0,291930000.0,99870000.0,19170000.0,36550000.0,-45340000.0,98700000.0,141640000.0,120930000.0,140980000.0,201910000.0,250810000.0,119340000.0,147810000.0,189220000.0,462280000.0,973170000.0,407930000.0,562390000.0,814890000.0
Marshall Islands,38880000.0,72940000.0,63010000.0,50410000.0,62980000.0,57230000.0,74010000.0,62490000.0,56660000.0,51280000.0,56770000.0,55110000.0,52190000.0,52490000.0,58950000.0,32630000.0,82320000.0,83850000.0,93740000.0,55700000.0
"Macedonia, FYR",78800000.0,105390000.0,98280000.0,104910000.0,276940000.0,250850000.0,247640000.0,273860000.0,266110000.0,264000000.0,227400000.0,200850000.0,201830000.0,205410000.0,194220000.0,194310000.0,192290000.0,147710000.0,196730000.0,211960000.0
Mali,540410000.0,490170000.0,429330000.0,346820000.0,354390000.0,288040000.0,351740000.0,420480000.0,556230000.0,585300000.0,724590000.0,869200000.0,1021020000.0,967390000.0,984660000.0,1091460000.0,1267630000.0,995580000.0,1397560000.0,1235920000.0
Malta,9210000.0,72170000.0,22390000.0,21870000.0,25100000.0,21240000.0,1700000.0,11040000.0,9110000.0,6190000.0,,,,,,,,,,
Myanmar,150160000.0,38920000.0,49380000.0,72140000.0,81050000.0,105640000.0,125670000.0,119030000.0,125020000.0,123450000.0,144830000.0,145710000.0,195890000.0,534590000.0,355960000.0,354920000.0,379950000.0,504530000.0,3936120000.0,1384510000.0
Montenegro,,,,,,,,,8140000.0,20130000.0,3860000.0,95590000.0,105650000.0,104470000.0,76490000.0,80080000.0,126630000.0,103090000.0,117180000.0,100420000.0
Mongolia,209020000.0,199970000.0,250970000.0,203720000.0,223490000.0,218450000.0,213840000.0,209690000.0,252070000.0,256470000.0,221020000.0,205750000.0,229220000.0,247900000.0,370490000.0,302990000.0,351110000.0,445820000.0,430520000.0,317090000.0
